detected_at,event_type,note_key,magazine_key
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,m7ae6f1512188
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,mad8d2935fc54
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,m74eb98a21f7d
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,mc39b34305389
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,me99a204a388f
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,m18bbc62ac6eb
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,mc3b092076119
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,mc86c779585e3
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,m6d3400fb7014
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,m54c3e22e02f7
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,m743c88e4a3b2
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,md929b2a701ae
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,m0a66c288c5f8
2026-04-15T07:03:45+09:00,added,n5a8ff2cb9f54,m3a392faa7b7a
